cinema,date,time,title,year,href,poster
TLVCT,25-01-03,21:30,The Apprentice,2024,https://www.cinema.co.il/en/event/%d7%94%d7%9e%d7%aa%d7%9e%d7%97%d7%94/,https://m.media-amazon.com/images/M/MV5BZjI3MWUwOTMtOTY1YS00NzE0LWE1OTYtYmQ0Mjg2NDEyMzMxXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,25-01-03,21:45,Riviera Revenge,2024,https://www.cinema.co.il/en/event/%d7%9e%d7%9b%d7%aa%d7%91%d7%99-%d7%90%d7%94%d7%91%d7%94-%d7%9e%d7%a8%d7%99%d7%91%d7%99%d7%99%d7%a8%d7%94/,
TLVCT,25-01-03,22:00,The Imaginarium of Doctor Parnassus,2009,https://www.cinema.co.il/en/event/%d7%90%d7%a4%d7%98%d7%a8-%d7%a9%d7%99%d7%a9%d7%99-%d7%9e%d7%95%d7%a4%d7%a2-%d7%94%d7%a4%d7%9c%d7%90%d7%99%d7%9d-%d7%a9%d7%9c-%d7%93%d7%95%d7%a7%d7%98%d7%95%d7%a8-%d7%a4%d7%a8%d7%a0%d7%a1%d7%95%d7%a1/,https://m.media-amazon.com/images/M/MV5BMTY4Njg4NTA3Nl5BMl5BanBnXkFtZTcwNzYxMzg5Mg@@._V1_SX300.jpg
HRZCT,25-01-04,11:00,Sonic the Hedgehog 3,2024,https://www.hcinema.org.il/event/%d7%a1%d7%95%d7%a0%d7%99%d7%a7-%d7%94%d7%a1%d7%a8%d7%98-3-sonic-the-hedgehog-3-%d7%93%d7%99%d7%91%d7%95%d7%91-%d7%a2%d7%99%d7%91%d7%a8%d7%99/2025-01-04/1/,https://m.media-amazon.com/images/M/MV5BMjZjNjE5NDEtOWJjYS00Mjk2LWI1ZDYtOWI1ZWI3MzRjM2UzXkEyXkFqcGc@._V1_SX300.jpg
HRZCT,25-01-04,11:30,Better Man,2024,https://www.hcinema.org.il/event/%d7%a1%d7%99%d7%a4%d7%95%d7%a8%d7%95-%d7%a9%d7%9c-%d7%a8%d7%95%d7%91%d7%99-%d7%95%d7%95%d7%99%d7%9c%d7%99%d7%90%d7%9e%d7%a1-better-man/2025-01-04/1/,https://m.media-amazon.com/images/M/MV5BZDdhZWNkZTYtMzZjMy00OWIzLTllNGEtOWU0NjZhNjFiZTViXkEyXkFqcGc@._V1_SX300.jpg
HRZCT,25-01-04,14:00,Better Man,2024,https://www.hcinema.org.il/event/%d7%a1%d7%99%d7%a4%d7%95%d7%a8%d7%95-%d7%a9%d7%9c-%d7%a8%d7%95%d7%91%d7%99-%d7%95%d7%95%d7%99%d7%9c%d7%99%d7%90%d7%9e%d7%a1-better-man/2025-01-04/2/,https://m.media-amazon.com/images/M/MV5BZDdhZWNkZTYtMzZjMy00OWIzLTllNGEtOWU0NjZhNjFiZTViXkEyXkFqcGc@._V1_SX300.jpg
HRZCT,25-01-04,14:15,Wicked,2024,https://www.hcinema.org.il/event/%d7%9e%d7%a8%d7%a9%d7%a2%d7%aa-wicked-%d7%93%d7%99%d7%91%d7%95%d7%91-%d7%a2%d7%99%d7%91%d7%a8%d7%99/2025-01-04/,https://m.media-amazon.com/images/M/MV5BOWMwYjYzYmMtMWQ2Ni00NWUwLTg2MzAtYzkzMDBiZDIwOTMwXkEyXkFqcGc@._V1_SX300.jpg
HRZCT,25-01-04,14:30,The Ring,2024,https://www.hcinema.org.il/event/%d7%94%d7%98%d7%91%d7%a2%d7%aa-the-ring-2/2025-01-04/1/,https://m.media-amazon.com/images/M/MV5BNmYxZDRkOTEtMjcyYS00MDlhLTk5OGItNDNiMTA4NzBjNjJmXkEyXkFqcGc@._V1_SX300.jpg
HRZCT,25-01-04,17:00,Nina is an Athlete,2024,https://www.hcinema.org.il/event/%d7%a0%d7%99%d7%a0%d7%94-nina-is-an-athlete-%d7%a9%d7%99%d7%97%d7%94-%d7%a2%d7%9d-%d7%a8%d7%95%d7%99%d7%aa-%d7%9e%d7%a8%d7%9b%d7%95%d7%a1-%d7%99%d7%95%d7%a6%d7%a8%d7%aa-%d7%94%d7%a1%d7%a8%d7%98/,https://m.media-amazon.com/images/M/MV5BYTUyODZiODEtNmI3Yy00OTZiLWE3N2EtODE3YTI2OTBjNTdmXkEyXkFqcGdeQXVyMTUxMjUwMjg@._V1_SX300.jpg
HRZCT,25-01-04,17:15,Sonic the Hedgehog 3,2024,https://www.hcinema.org.il/event/%d7%a1%d7%95%d7%a0%d7%99%d7%a7-%d7%94%d7%a1%d7%a8%d7%98-3-sonic-the-hedgehog-3-%d7%93%d7%99%d7%91%d7%95%d7%91-%d7%a2%d7%99%d7%91%d7%a8%d7%99/2025-01-04/2/,https://m.media-amazon.com/images/M/MV5BMjZjNjE5NDEtOWJjYS00Mjk2LWI1ZDYtOWI1ZWI3MzRjM2UzXkEyXkFqcGc@._V1_SX300.jpg
HRZCT,25-01-04,17:30,Riviera Revenge,,https://www.hcinema.org.il/event/%d7%9e%d7%9b%d7%aa%d7%91%d7%99-%d7%90%d7%94%d7%91%d7%94-%d7%9e%d7%94%d7%a8%d7%99%d7%91%d7%99%d7%99%d7%a8%d7%94-riviera-revenge/2025-01-04/,
HRZCT,25-01-04,20:00,The Ring,2024,https://www.hcinema.org.il/event/%d7%94%d7%98%d7%91%d7%a2%d7%aa-the-ring-2/2025-01-04/2/,https://m.media-amazon.com/images/M/MV5BNmYxZDRkOTEtMjcyYS00MDlhLTk5OGItNDNiMTA4NzBjNjJmXkEyXkFqcGc@._V1_SX300.jpg
HRZCT,25-01-04,20:30,Better Man,2024,https://www.hcinema.org.il/event/%d7%a1%d7%99%d7%a4%d7%95%d7%a8%d7%95-%d7%a9%d7%9c-%d7%a8%d7%95%d7%91%d7%99-%d7%95%d7%95%d7%99%d7%9c%d7%99%d7%90%d7%9e%d7%a1-better-man-%d7%91%d7%aa%d7%90%d7%a8%d7%99%d7%9a-%d7%96%d7%94-%d7%91%d7%9c/,https://m.media-amazon.com/images/M/MV5BZDdhZWNkZTYtMzZjMy00OWIzLTllNGEtOWU0NjZhNjFiZTViXkEyXkFqcGc@._V1_SX300.jpg
HRZCT,25-01-04,22:30,Nosferatu,2024,https://www.hcinema.org.il/event/%d7%a0%d7%95%d7%a1%d7%a4%d7%a8%d7%98%d7%95-nosferatu/2025-01-04/,https://m.media-amazon.com/images/M/MV5BY2FhZGE3NmEtNWJjOC00NDI1LWFhMTQtMjcxNmQzZmEwNGIzXkEyXkFqcGc@._V1_SX300.jpg
HRZCT,25-01-04,23:00,Better Man,2024,https://www.hcinema.org.il/event/%d7%a1%d7%99%d7%a4%d7%95%d7%a8%d7%95-%d7%a9%d7%9c-%d7%a8%d7%95%d7%91%d7%99-%d7%95%d7%95%d7%99%d7%9c%d7%99%d7%90%d7%9e%d7%a1-better-man/2025-01-04/3/,https://m.media-amazon.com/images/M/MV5BZDdhZWNkZTYtMzZjMy00OWIzLTllNGEtOWU0NjZhNjFiZTViXkEyXkFqcGc@._V1_SX300.jpg
JAFC,25-01-04,18:00,Happiness for Beginners,2023,https://www.jaffacinema.com/calendar/5592/,https://m.media-amazon.com/images/M/MV5BYTEzYTFkMDctNzY0ZS00MGZhLTg3MGItZmY0ZTc0NTFiYjk3XkEyXkFqcGc@._V1_SX300.jpg
JAFC,25-01-04,19:00,מלאכים בשמי ברלין,1987,https://www.jaffacinema.com/calendar/5595/,
JAFC,25-01-04,20:30,Vagabond,1985,https://www.jaffacinema.com/calendar/5600/,https://m.media-amazon.com/images/M/MV5BZTY2NTQwNjMtYmQ4OS00M2MwLTk1MGEtYzMyNTBlMzIyY2QyXkEyXkFqcGc@._V1_SX300.jpg
JAFC,25-01-04,21:30,"Come, Closer",2010,https://www.jaffacinema.com/calendar/5591/,https://m.media-amazon.com/images/M/MV5BOTllMTJhMjEtNzZjMS00MzhjLThmMjgtMGIwMTcwODA0MDZjXkEyXkFqcGdeQXVyNDE2NjE1Njc@._V1_SX300.jpg
JLMCT,25-01-04,11:00,The Kaiser of Atlantis,2022,https://jer-cin.org.il/en/event/78671,https://m.media-amazon.com/images/M/MV5BNjZlMTk1MDAtOGJlZS00MDM5LWIyMjYtNWJmYWFmZTQzNTRhXkEyXkFqcGdeQXVyMTY4ODIxMzI@._V1_SX300.jpg
JLMCT,25-01-04,16:00,Memory,2023,https://jer-cin.org.il/en/event/80746,https://m.media-amazon.com/images/M/MV5BM2NkYzhkOGEtZjgyMi00ZTc3LTlkYTMtYzhkOTZjZTQyYjAzXkEyXkFqcGc@._V1_SX300.jpg
JLMCT,25-01-04,18:00,Heartburn,1986,https://jer-cin.org.il/en/event/80752,https://m.media-amazon.com/images/M/MV5BZWYwZDQ5OTEtMGQzZC00YWJlLTkwM2UtYzlhYTlkYjI3NWI2XkEyXkFqcGc@._V1_SX300.jpg
JLMCT,25-01-04,18:15,Between the Temples,2024,https://jer-cin.org.il/en/event/80750,https://m.media-amazon.com/images/M/MV5BYTQ1MTE3MWItZWUwMy00YjYzLTkyMDAtYzBhMjZmZjM5NTRkXkEyXkFqcGc@._V1_SX300.jpg
JLMCT,25-01-04,20:30,This Is My Mother,2023,https://jer-cin.org.il/en/event/80742,https://m.media-amazon.com/images/M/MV5BNGYxN2MzZDYtM2MwZC00MjcxLWEzODMtZGQ2ZmY1ODZlNDUzXkEyXkFqcGc@._V1_SX300.jpg
JLMCT,25-01-04,20:30,Knife in the Water,1962,https://jer-cin.org.il/en/event/80754,https://m.media-amazon.com/images/M/MV5BZDQ1ODZkNDItNWU4MC00NDhmLTliNWItMzYxYTlmMDMyZmU5XkEyXkFqcGc@._V1_SX300.jpg
TLVCT,25-01-04,10:00,Pooh's Heffalump Movie,2005,https://www.cinema.co.il/en/event/%d7%a4%d7%95-%d7%94%d7%93%d7%91-%d7%94%d7%a1%d7%99%d7%a4%d7%95%d7%a8-%d7%a9%d7%9c-%d7%a4%d7%99%d7%9c-%d7%a0%d7%a4%d7%99%d7%9c/,https://m.media-amazon.com/images/M/MV5BMTUyOTk5MDM4N15BMl5BanBnXkFtZTcwMTM0NDcyMQ@@._V1_SX300.jpg
TLVCT,25-01-04,10:30,Riviera Revenge,2024,https://www.cinema.co.il/en/event/%d7%9e%d7%9b%d7%aa%d7%91%d7%99-%d7%90%d7%94%d7%91%d7%94-%d7%9e%d7%a8%d7%99%d7%91%d7%99%d7%99%d7%a8%d7%94/,
TLVCT,25-01-04,11:00,A Monster Calls,2016,https://www.cinema.co.il/en/event/7-%d7%93%d7%a7%d7%95%d7%aa-%d7%90%d7%97%d7%a8%d7%99-%d7%97%d7%a6%d7%95%d7%aa-i-%d7%9e%d7%aa%d7%95%d7%a8%d7%92%d7%9d/,https://m.media-amazon.com/images/M/MV5BMTg1OTA5OTkyNV5BMl5BanBnXkFtZTgwODMwNDU5OTE@._V1_SX300.jpg
TLVCT,25-01-04,11:30,The Braid,2023,https://www.cinema.co.il/en/event/%d7%94%d7%a6%d7%9e%d7%94/,https://m.media-amazon.com/images/M/MV5BMTJkZTQ1ZWEtMzQ1Ni00MmU2LTgzZTctYmI4MDc4YWJhMWViXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,25-01-04,11:45,One More Win,2015,https://www.cinema.co.il/en/event/%d7%a8%d7%a7-%d7%a0%d7%a6%d7%97%d7%95%d7%9f-%d7%90%d7%97%d7%93/,0
TLVCT,25-01-04,12:30,Cocorico,2024,https://www.cinema.co.il/en/event/%d7%91%d7%9e%d7%a9%d7%a4%d7%97%d7%95%d7%aa-%d7%94%d7%9b%d7%99-%d7%98%d7%95%d7%91%d7%95%d7%aa/,https://m.media-amazon.com/images/M/MV5BMDQ4ODhkMGQtMDdhYS00YmU4LWI3NjItMzhhYzg0M2EwNTdmXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,25-01-04,13:00,Desert Laws,2024,https://www.cinema.co.il/en/event/%d7%97%d7%95%d7%a7%d7%99-%d7%9e%d7%93%d7%91%d7%a8/,https://m.media-amazon.com/images/M/MV5BZDVlZDg5Y2QtNjI4Yy00MjcyLWExNjAtZjE3NzYxMjVmNDg2XkEyXkFqcGc@._V1_SX300.jpg
TLVCT,25-01-04,13:15,The Governor,2009,https://www.cinema.co.il/en/event/%d7%94%d7%9e%d7%95%d7%a9%d7%9c-2024/,https://m.media-amazon.com/images/M/MV5BNzA5OTQ4Mjc1OF5BMl5BanBnXkFtZTcwNjk0NzYyMg@@._V1_SX300.jpg
TLVCT,25-01-04,14:00,The Successor,2023,https://www.cinema.co.il/en/event/%d7%94%d7%99%d7%95%d7%a8%d7%a9/,https://m.media-amazon.com/images/M/MV5BZWQwMzgzNjItNTcxZC00Zjk4LWIyMzAtYWZiMGIwZTQ1ZmQwXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,25-01-04,14:15,The Vanishing Soldier,2023,https://www.cinema.co.il/en/event/%d7%94%d7%97%d7%99%d7%99%d7%9c-%d7%94%d7%a0%d7%a2%d7%9c%d7%9d-%d7%a1%d7%99%d7%a0%d7%9e%d7%98%d7%a7-%d7%9e%d7%a4%d7%92%d7%a9-%d7%a2%d7%9d-%d7%94%d7%91%d7%9e%d7%90%d7%99/,https://m.media-amazon.com/images/M/MV5BN2YyOTVhMjUtZTM0ZC00MDY3LTgyYzEtMGQxMmQwZmQzZTJkXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,25-01-04,14:30,All Shall Be Well,2024,https://www.cinema.co.il/en/event/%d7%99%d7%94%d7%99%d7%94-%d7%98%d7%95%d7%91/,https://m.media-amazon.com/images/M/MV5BMzBmNTRhN2MtYzJkOS00ZTFjLWE5NjMtYjg0YWQ1ZjIwNmYzXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,25-01-04,15:00,Game of Wars & Peace,2024,https://www.cinema.co.il/en/event/%d7%9e%d7%a9%d7%97%d7%a7%d7%99-%d7%9e%d7%9c%d7%97%d7%9e%d7%94-%d7%95%d7%a9%d7%9c%d7%95%d7%9d/,
TLVCT,25-01-04,16:30,The Braid,2023,https://www.cinema.co.il/en/event/%d7%94%d7%a6%d7%9e%d7%94-%d7%94%d7%a8%d7%a6%d7%90%d7%94/,https://m.media-amazon.com/images/M/MV5BMTJkZTQ1ZWEtMzQ1Ni00MmU2LTgzZTctYmI4MDc4YWJhMWViXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,25-01-04,19:00,Cocorico,2024,https://www.cinema.co.il/en/event/%d7%91%d7%9e%d7%a9%d7%a4%d7%97%d7%95%d7%aa-%d7%94%d7%9b%d7%99-%d7%98%d7%95%d7%91%d7%95%d7%aa/,https://m.media-amazon.com/images/M/MV5BMDQ4ODhkMGQtMDdhYS00YmU4LWI3NjItMzhhYzg0M2EwNTdmXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,25-01-04,19:30,The Successor,2023,https://www.cinema.co.il/en/event/%d7%94%d7%99%d7%95%d7%a8%d7%a9/,https://m.media-amazon.com/images/M/MV5BZWQwMzgzNjItNTcxZC00Zjk4LWIyMzAtYWZiMGIwZTQ1ZmQwXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,25-01-04,20:00,The Belle from Gaza,2024,https://www.cinema.co.il/en/event/%d7%94%d7%99%d7%a4%d7%94%d7%a4%d7%99%d7%99%d7%94-%d7%9e%d7%a2%d7%96%d7%94-%d7%94%d7%a7%d7%a8%d7%a0%d7%95%d7%aa-%d7%a7%d7%91%d7%95%d7%a2%d7%95%d7%aa/,https://m.media-amazon.com/images/M/MV5BNjI2YmEyZTYtOWMyNC00YWNmLWI5MTktZTNlNmM5YWYyYzE1XkEyXkFqcGdeQXVyODIyOTEyMzY@._V1_SX300.jpg
TLVCT,25-01-04,20:15,Under a Blue Sun,2024,https://www.cinema.co.il/en/event/%d7%9e%d7%aa%d7%97%d7%aa-%d7%9c%d7%a9%d7%9e%d7%a9-%d7%94%d7%9b%d7%97%d7%95%d7%9c%d7%94/,https://m.media-amazon.com/images/M/MV5BODNlOGUyODEtZTc4OC00YmI3LWEyYzEtNGI5MTZmY2UxZjFiXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,25-01-04,21:00,Riviera Revenge,2024,https://www.cinema.co.il/en/event/%d7%9e%d7%9b%d7%aa%d7%91%d7%99-%d7%90%d7%94%d7%91%d7%94-%d7%9e%d7%a8%d7%99%d7%91%d7%99%d7%99%d7%a8%d7%94/,
TLVCT,25-01-04,21:30,Why War,2024,https://www.cinema.co.il/en/event/%d7%9c%d7%9e%d7%94-%d7%9e%d7%9c%d7%97%d7%9e%d7%94/,0
TLVCT,25-01-04,21:45,Cocorico,2024,https://www.cinema.co.il/en/event/%d7%91%d7%9e%d7%a9%d7%a4%d7%97%d7%95%d7%aa-%d7%94%d7%9b%d7%99-%d7%98%d7%95%d7%91%d7%95%d7%aa/,https://m.media-amazon.com/images/M/MV5BMDQ4ODhkMGQtMDdhYS00YmU4LWI3NjItMzhhYzg0M2EwNTdmXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,25-01-04,22:00,Get the Land Back,2024,https://www.cinema.co.il/en/event/%d7%94%d7%93%d7%95%d7%a0%d7%9d-%d7%a9%d7%9c-%d7%a1%d7%91%d7%aa%d7%90/,https://m.media-amazon.com/images/M/MV5BYTUzNmI4ODUtNTY3Yi00Njk4LWFiMmMtNGRmZDhhMDcyYmJkXkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_SX300.jpg
HRZCT,25-01-05,17:00,Riviera Revenge,,https://www.hcinema.org.il/event/%d7%9e%d7%9b%d7%aa%d7%91%d7%99-%d7%90%d7%94%d7%91%d7%94-%d7%9e%d7%94%d7%a8%d7%99%d7%91%d7%99%d7%99%d7%a8%d7%94-riviera-revenge/2025-01-05/,
HRZCT,25-01-05,17:30,Better Man,2024,https://www.hcinema.org.il/event/%d7%a1%d7%99%d7%a4%d7%95%d7%a8%d7%95-%d7%a9%d7%9c-%d7%a8%d7%95%d7%91%d7%99-%d7%95%d7%95%d7%99%d7%9c%d7%99%d7%90%d7%9e%d7%a1-better-man/2025-01-05/1/,https://m.media-amazon.com/images/M/MV5BZDdhZWNkZTYtMzZjMy00OWIzLTllNGEtOWU0NjZhNjFiZTViXkEyXkFqcGc@._V1_SX300.jpg
HRZCT,25-01-05,20:30,Better Man,2024,https://www.hcinema.org.il/event/%d7%a1%d7%99%d7%a4%d7%95%d7%a8%d7%95-%d7%a9%d7%9c-%d7%a8%d7%95%d7%91%d7%99-%d7%95%d7%95%d7%99%d7%9c%d7%99%d7%90%d7%9e%d7%a1-better-man/2025-01-05/2/,https://m.media-amazon.com/images/M/MV5BZDdhZWNkZTYtMzZjMy00OWIzLTllNGEtOWU0NjZhNjFiZTViXkEyXkFqcGc@._V1_SX300.jpg
JLMCT,25-01-05,18:00,Love on the Riviera,1958,https://jer-cin.org.il/en/event/80756,https://m.media-amazon.com/images/M/MV5BMThjN2YwNTktYjNlOC00OWI5LWI4N2YtYzM5MmEwNzY3ZDYxXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_SX300.jpg
JLMCT,25-01-05,20:15,Far from Heaven,2002,https://jer-cin.org.il/en/event/80758,https://m.media-amazon.com/images/M/MV5BMTE5ODI3MTM4OV5BMl5BanBnXkFtZTYwNjE5OTg2._V1_SX300.jpg
TLVCT,25-01-05,11:00,Game of Wars & Peace,2024,https://www.cinema.co.il/en/event/%d7%9e%d7%a9%d7%97%d7%a7%d7%99-%d7%9e%d7%9c%d7%97%d7%9e%d7%94-%d7%95%d7%a9%d7%9c%d7%95%d7%9d/,
TLVCT,25-01-05,17:00,Cocorico,2024,https://www.cinema.co.il/en/event/%d7%91%d7%9e%d7%a9%d7%a4%d7%97%d7%95%d7%aa-%d7%94%d7%9b%d7%99-%d7%98%d7%95%d7%91%d7%95%d7%aa/,https://m.media-amazon.com/images/M/MV5BMDQ4ODhkMGQtMDdhYS00YmU4LWI3NjItMzhhYzg0M2EwNTdmXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,25-01-05,18:30,The Vanishing Soldier,2023,https://www.cinema.co.il/en/event/%d7%94%d7%97%d7%99%d7%99%d7%9c-%d7%94%d7%a0%d7%a2%d7%9c%d7%9d-%d7%a1%d7%99%d7%a0%d7%9e%d7%98%d7%a7-%d7%9e%d7%a4%d7%92%d7%a9-%d7%a2%d7%9d-%d7%94%d7%91%d7%9e%d7%90%d7%99/,https://m.media-amazon.com/images/M/MV5BN2YyOTVhMjUtZTM0ZC00MDY3LTgyYzEtMGQxMmQwZmQzZTJkXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,25-01-05,19:00,Riviera Revenge,2024,https://www.cinema.co.il/en/event/%d7%9e%d7%9b%d7%aa%d7%91%d7%99-%d7%90%d7%94%d7%91%d7%94-%d7%9e%d7%a8%d7%99%d7%91%d7%99%d7%99%d7%a8%d7%94/,
TLVCT,25-01-05,21:00,This Is My Mother,2023,https://www.cinema.co.il/en/event/%d7%97%d7%99%d7%99%d7%9d-%d7%a9%d7%9c-%d7%90%d7%9e%d7%90/,https://m.media-amazon.com/images/M/MV5BNGYxN2MzZDYtM2MwZC00MjcxLWEzODMtZGQ2ZmY1ODZlNDUzXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,25-01-05,21:30,Cocorico,2024,https://www.cinema.co.il/en/event/%d7%91%d7%9e%d7%a9%d7%a4%d7%97%d7%95%d7%aa-%d7%94%d7%9b%d7%99-%d7%98%d7%95%d7%91%d7%95%d7%aa/,https://m.media-amazon.com/images/M/MV5BMDQ4ODhkMGQtMDdhYS00YmU4LWI3NjItMzhhYzg0M2EwNTdmXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,25-01-05,22:00,Riviera Revenge,2024,https://www.cinema.co.il/en/event/%d7%9e%d7%9b%d7%aa%d7%91%d7%99-%d7%90%d7%94%d7%91%d7%94-%d7%9e%d7%a8%d7%99%d7%91%d7%99%d7%99%d7%a8%d7%94/,
HRZCT,25-01-06,17:00,Sonic the Hedgehog 3,2024,https://www.hcinema.org.il/event/%d7%a1%d7%95%d7%a0%d7%99%d7%a7-%d7%94%d7%a1%d7%a8%d7%98-3-sonic-the-hedgehog-3-%d7%93%d7%99%d7%91%d7%95%d7%91-%d7%a2%d7%99%d7%91%d7%a8%d7%99/2025-01-06/,https://m.media-amazon.com/images/M/MV5BMjZjNjE5NDEtOWJjYS00Mjk2LWI1ZDYtOWI1ZWI3MzRjM2UzXkEyXkFqcGc@._V1_SX300.jpg
HRZCT,25-01-06,17:30,Better Man,2024,https://www.hcinema.org.il/event/%d7%a1%d7%99%d7%a4%d7%95%d7%a8%d7%95-%d7%a9%d7%9c-%d7%a8%d7%95%d7%91%d7%99-%d7%95%d7%95%d7%99%d7%9c%d7%99%d7%90%d7%9e%d7%a1-better-man/2025-01-06/1/,https://m.media-amazon.com/images/M/MV5BZDdhZWNkZTYtMzZjMy00OWIzLTllNGEtOWU0NjZhNjFiZTViXkEyXkFqcGc@._V1_SX300.jpg
HRZCT,25-01-06,18:00,Moana 2,2024,https://www.hcinema.org.il/event/%d7%9e%d7%95%d7%90%d7%a0%d7%94-2-moana-2-%d7%90%d7%a0%d7%92%d7%9c%d7%99%d7%aa/2025-01-06/,https://m.media-amazon.com/images/M/MV5BZDUxNThhYTUtYjgxNy00MGQ4LTgzOTEtZjg1YTU5NTcwNThlXkEyXkFqcGc@._V1_SX300.jpg
HRZCT,25-01-06,20:00,The Vanishing Soldier,2023,https://www.hcinema.org.il/event/%d7%94%d7%97%d7%99%d7%99%d7%9c-%d7%94%d7%a0%d7%a2%d7%9c%d7%9d-the-vanishing-soldier-2/2025-01-06/,https://m.media-amazon.com/images/M/MV5BN2YyOTVhMjUtZTM0ZC00MDY3LTgyYzEtMGQxMmQwZmQzZTJkXkEyXkFqcGc@._V1_SX300.jpg
HRZCT,25-01-06,20:15,Eid Mubarak,2023,https://www.hcinema.org.il/event/%d7%a2%d7%99%d7%93-eid-2/2025-01-06/,https://m.media-amazon.com/images/M/MV5BZjRiY2IyMjgtZDZiYi00YTA0LTk4NmMtMzBkMzk5NDIxNzdjXkEyXkFqcGdeQXVyMTAxNjIwMjYz._V1_SX300.jpg
HRZCT,25-01-06,20:30,Better Man,2024,https://www.hcinema.org.il/event/%d7%a1%d7%99%d7%a4%d7%95%d7%a8%d7%95-%d7%a9%d7%9c-%d7%a8%d7%95%d7%91%d7%99-%d7%95%d7%95%d7%99%d7%9c%d7%99%d7%90%d7%9e%d7%a1-better-man/2025-01-06/2/,https://m.media-amazon.com/images/M/MV5BZDdhZWNkZTYtMzZjMy00OWIzLTllNGEtOWU0NjZhNjFiZTViXkEyXkFqcGc@._V1_SX300.jpg
JLMCT,25-01-06,16:00,House of Games,1987,https://jer-cin.org.il/en/event/80760,https://m.media-amazon.com/images/M/MV5BMjBhODMyNmUtNTNhMS00OTU1LWFlOTgtZjU1YjkzNDI1MWU5XkEyXkFqcGc@._V1_SX300.jpg
JLMCT,25-01-06,18:00,Sallah Shabati,1964,https://jer-cin.org.il/en/event/80762,https://m.media-amazon.com/images/M/MV5BZTI0ZmE4ZmEtNDAyZC00ZTRhLTlhZjUtYWY2ZTIzZjBmYzkxXkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_SX300.jpg
JLMCT,25-01-06,18:15,Memory,2023,https://jer-cin.org.il/en/event/80748,https://m.media-amazon.com/images/M/MV5BM2NkYzhkOGEtZjgyMi00ZTc3LTlkYTMtYzhkOTZjZTQyYjAzXkEyXkFqcGc@._V1_SX300.jpg
JLMCT,25-01-06,20:30,"Good Night, and Good Luck.",2005,https://jer-cin.org.il/en/event/80764,https://m.media-amazon.com/images/M/MV5BODBkZGQ2OGEtNjU0MC00YjdlLWFmZGEtNTZjZTRiZjhlNGRmXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,25-01-06,16:00,Desert Laws,2024,https://www.cinema.co.il/en/event/%d7%97%d7%95%d7%a7%d7%99-%d7%9e%d7%93%d7%91%d7%a8/,https://m.media-amazon.com/images/M/MV5BZDVlZDg5Y2QtNjI4Yy00MjcyLWExNjAtZjE3NzYxMjVmNDg2XkEyXkFqcGc@._V1_SX300.jpg
TLVCT,25-01-06,17:00,Cocorico,2024,https://www.cinema.co.il/en/event/%d7%91%d7%9e%d7%a9%d7%a4%d7%97%d7%95%d7%aa-%d7%94%d7%9b%d7%99-%d7%98%d7%95%d7%91%d7%95%d7%aa/,https://m.media-amazon.com/images/M/MV5BMDQ4ODhkMGQtMDdhYS00YmU4LWI3NjItMzhhYzg0M2EwNTdmXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,25-01-06,19:00,Solo Leveling: ReAwakening,2024,https://www.cinema.co.il/en/event/%d7%a8%d7%92%d7%a2-%d7%94%d7%90%d7%9e%d7%aa/,https://m.media-amazon.com/images/M/MV5BYTIwYzk3YmQtZmMwNS00ZDAwLTk5Y2MtOTEwODFlZmExMzliXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,25-01-06,21:00,My Old Ass,2024,https://www.cinema.co.il/en/event/%d7%94%d7%aa%d7%97%d7%aa-%d7%94%d7%96%d7%a7%d7%9f-%d7%a9%d7%9c%d7%99/,https://m.media-amazon.com/images/M/MV5BNDhiYjE1ZTAtMjM2My00OGZhLWE4MGMtMDI1YzRiYWYzMTdkXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,25-01-06,21:30,Cocorico,2024,https://www.cinema.co.il/en/event/%d7%91%d7%9e%d7%a9%d7%a4%d7%97%d7%95%d7%aa-%d7%94%d7%9b%d7%99-%d7%98%d7%95%d7%91%d7%95%d7%aa/,https://m.media-amazon.com/images/M/MV5BMDQ4ODhkMGQtMDdhYS00YmU4LWI3NjItMzhhYzg0M2EwNTdmXkEyXkFqcGc@._V1_SX300.jpg
