cinema,date,time,timeHref,title,snif,type
CC,25-01-01,22:20,4806,Kraven the Hunter,Jerusalem,R
CC,25-01-01,20:20,4806,Kraven the Hunter,Netanya,R
CC,25-01-01,23:40,4806,Kraven the Hunter,Netanya,R
CC,25-01-01,20:10,4806,Kraven the Hunter,Beer Sheva,R
CC,25-01-01,21:00,4806,Kraven the Hunter,Chadera,R
YP,25-01-01,14:55,lee/6761,Lee,Haifa,R
YP,25-01-01,18:30,lee/6761,Lee,Haifa,R
RH,25-01-01,21:50,lee/6761,Lee,Givataim,R
YP,25-01-01,15:30,classified/6832,"Love, Classified",Jerusalem,R
CC,25-01-01,21:20,5318,"Love, Classified",Ashdod,R
YP,25-01-01,15:40,good-boys-2/6691,Matchmaking 2,Haifa,R
CC,25-01-01,20:00,5294,Matchmaking 2,Glilot,R
CC,25-01-01,22:30,5294,Matchmaking 2,Glilot,R
CC,25-01-01,20:15,5294,Matchmaking 2,Rishon Letzion,R
CC,25-01-01,21:30,5294,Matchmaking 2,Rishon Letzion,R
CC,25-01-01,19:50,5294,Matchmaking 2,Jerusalem,R
CC,25-01-01,21:45,5294,Matchmaking 2,Jerusalem,R
CC,25-01-01,00:30,5294,Matchmaking 2,Jerusalem,R
CC,25-01-01,22:00,5294,Matchmaking 2,Netanya,R
CC,25-01-01,21:10,5294,Matchmaking 2,Beer Sheva,R
CC,25-01-01,21:20,5294,Matchmaking 2,Chadera,R
CC,25-01-01,23:30,5294,Matchmaking 2,Chadera,R
CC,25-01-01,21:20,5294,Matchmaking 2,Ashdod,R
CC,25-01-01,23:30,5294,Matchmaking 2,Ashdod,R
ML,25-01-01,14:20,61213,Moana 2,Carmiel,R
ML,25-01-01,20:05,61226,Moana 2,Carmiel,R
ML,25-01-01,22:10,61227,Moana 2,Carmiel,R
ML,25-01-01,20:15,57713,Moana 2,Haifa,R
YP,25-01-01,17:50,moana-2/6595,Moana 2,Rishon Letzion,R
YP,25-01-01,20:00,moana-2/6595,Moana 2,Rishon Letzion,R
YP,25-01-01,20:30,moana-2/6595,Moana 2,Rishon Letzion,VIP
YP,25-01-01,13:30,moana-2/6595,Moana 2,Ayalon,R
YP,25-01-01,20:15,moana-2/6595,Moana 2,Ayalon,R
YP,25-01-01,19:30,moana-2/6595,Moana 2,Beer Sheva,R
YP,25-01-01,21:40,moana-2/6595,Moana 2,Beer Sheva,R
YP,25-01-01,19:20,moana-2/6595,Moana 2,Zichron Yaakov,R
YP,25-01-01,11:00,moana-2/6595,Moana 2,Haifa,R
YP,25-01-01,13:10,moana-2/6595,Moana 2,Haifa,R
YP,25-01-01,15:20,moana-2/6595,Moana 2,Haifa,R
YP,25-01-01,21:15,moana-2/6595,Moana 2,Haifa,R
YP,25-01-01,21:45,moana-2/6595,Moana 2,Jerusalem,R
RH,25-01-01,19:30,moana-2/6595,Moana 2,Givataim,R
RH,25-01-01,16:50,moana-2/6595,Moana 2,Tel Aviv,R
CC,25-01-01,10:00,5214,Moana 2,Glilot,R
CC,25-01-01,11:20,5214,Moana 2,Glilot,R
CC,25-01-01,13:45,5214,Moana 2,Glilot,R
CC,25-01-01,16:10,5214,Moana 2,Glilot,R
CC,25-01-01,18:30,5214,Moana 2,Glilot,R
CC,25-01-01,21:50,5214,Moana 2,Glilot,R
CC,25-01-01,10:30,5214,Moana 2,Rishon Letzion,R
CC,25-01-01,11:30,5214,Moana 2,Rishon Letzion,R
CC,25-01-01,14:00,5214,Moana 2,Rishon Letzion,R
CC,25-01-01,15:30,5214,Moana 2,Rishon Letzion,R
CC,25-01-01,16:30,5214,Moana 2,Rishon Letzion,R
CC,25-01-01,19:00,5214,Moana 2,Rishon Letzion,R
CC,25-01-01,20:30,5214,Moana 2,Rishon Letzion,R
CC,25-01-01,19:15,5214,Moana 2,Jerusalem,R
CC,25-01-01,17:00,5214,Moana 2,Kfar Saba,R
CC,25-01-01,10:50,5214,Moana 2,Kfar Saba,Prime
CC,25-01-01,14:00,5214,Moana 2,Kfar Saba,Prime
CC,25-01-01,19:00,5214,Moana 2,Kfar Saba,Prime
CC,25-01-01,21:30,5214,Moana 2,Kfar Saba,Prime
CC,25-01-01,16:40,5214,Moana 2,Netanya,Prime
CC,25-01-01,19:10,5214,Moana 2,Netanya,Prime
CC,25-01-01,19:30,5214,Moana 2,Beer Sheva,R
CC,25-01-01,21:20,5214,Moana 2,Beer Sheva,R
CC,25-01-01,18:00,5214,Moana 2,Chadera,R
CC,25-01-01,20:10,5214,Moana 2,Chadera,R
CC,25-01-01,14:00,5214,Moana 2,Ashdod,R
CC,25-01-01,20:10,5214,Moana 2,Ashdod,R
HC,25-01-01,13:10,2805,Moana 2,Carmiel,R
HC,25-01-01,15:20,2805,Moana 2,Carmiel,R
HC,25-01-01,17:30,2805,Moana 2,Carmiel,R
HC,25-01-01,19:40,2805,Moana 2,Carmiel,R
HC,25-01-01,12:30,2805,Moana 2,Kiryat Bialik,R
HC,25-01-01,15:15,2805,Moana 2,Kiryat Bialik,R
HC,25-01-01,19:50,2805,Moana 2,Kiryat Bialik,R
HC,25-01-01,22:00,2805,Moana 2,Kiryat Bialik,R
HC,25-01-01,15:20,2805,Moana 2,Haifa,R
HC,25-01-01,17:30,2805,Moana 2,Haifa,R
HC,25-01-01,10:15,2805,Moana 2,Kfar Saba,R
HC,25-01-01,12:30,2805,Moana 2,Kfar Saba,R
HC,25-01-01,20:20,2805,Moana 2,Kfar Saba,R
HC,25-01-01,18:40,2805,Moana 2,Modiin,R
HC,25-01-01,22:20,2805,Moana 2,Modiin,R
HC,25-01-01,18:10,2805,Moana 2,Rehovot,R
ML,25-01-01,16:30,61212,Mufasa: The Lion King,Carmiel,R
ML,25-01-01,19:00,61233,Mufasa: The Lion King,Carmiel,R
ML,25-01-01,19:10,61216,Mufasa: The Lion King,Carmiel,UPGRADE
ML,25-01-01,21:30,61234,Mufasa: The Lion King,Carmiel,R
ML,25-01-01,21:40,61217,Mufasa: The Lion King,Carmiel,UPGRADE
ML,25-01-01,19:20,57707,Mufasa: The Lion King,Haifa,UPGRADE
ML,25-01-01,20:00,57725,Mufasa: The Lion King,Haifa,R
ML,25-01-01,21:55,57708,Mufasa: The Lion King,Haifa,UPGRADE
ML,25-01-01,22:30,57726,Mufasa: The Lion King,Haifa,R
YP,25-01-01,11:00,mufasa-the-lion-king/6546,Mufasa: The Lion King,Rishon Letzion,IMAX 3D
YP,25-01-01,13:30,mufasa-the-lion-king/6546,Mufasa: The Lion King,Rishon Letzion,IMAX 3D
YP,25-01-01,16:00,mufasa-the-lion-king/6546,Mufasa: The Lion King,Rishon Letzion,IMAX 3D
YP,25-01-01,18:30,mufasa-the-lion-king/6546,Mufasa: The Lion King,Rishon Letzion,IMAX 3D
YP,25-01-01,11:00,mufasa-the-lion-king/6546,Mufasa: The Lion King,Rishon Letzion,R
YP,25-01-01,11:20,mufasa-the-lion-king/6546,Mufasa: The Lion King,Rishon Letzion,R
YP,25-01-01,13:40,mufasa-the-lion-king/6546,Mufasa: The Lion King,Rishon Letzion,R
YP,25-01-01,16:10,mufasa-the-lion-king/6546,Mufasa: The Lion King,Rishon Letzion,R
YP,25-01-01,17:15,mufasa-the-lion-king/6546,Mufasa: The Lion King,Rishon Letzion,R
YP,25-01-01,18:40,mufasa-the-lion-king/6546,Mufasa: The Lion King,Rishon Letzion,R
YP,25-01-01,20:00,mufasa-the-lion-king/6546,Mufasa: The Lion King,Rishon Letzion,R
YP,25-01-01,22:30,mufasa-the-lion-king/6546,Mufasa: The Lion King,Rishon Letzion,R
YP,25-01-01,14:30,mufasa-the-lion-king/6546,Mufasa: The Lion King,Rishon Letzion,VIP
YP,25-01-01,17:00,mufasa-the-lion-king/6546,Mufasa: The Lion King,Rishon Letzion,VIP
YP,25-01-01,19:30,mufasa-the-lion-king/6546,Mufasa: The Lion King,Rishon Letzion,VIP
YP,25-01-01,21:30,mufasa-the-lion-king/6546,Mufasa: The Lion King,Rishon Letzion,VIP
YP,25-01-01,22:00,mufasa-the-lion-king/6546,Mufasa: The Lion King,Rishon Letzion,VIP
YP,25-01-01,00:00,mufasa-the-lion-king/6546,Mufasa: The Lion King,Rishon Letzion,VIP
YP,25-01-01,00:30,mufasa-the-lion-king/6546,Mufasa: The Lion King,Rishon Letzion,VIP
YP,25-01-01,21:15,mufasa-the-lion-king/6546,Mufasa: The Lion King,Rishon Letzion,3D
YP,25-01-01,23:50,mufasa-the-lion-king/6546,Mufasa: The Lion King,Rishon Letzion,3D
YP,25-01-01,11:20,mufasa-the-lion-king/6546,Mufasa: The Lion King,Ayalon,R
YP,25-01-01,13:50,mufasa-the-lion-king/6546,Mufasa: The Lion King,Ayalon,R
YP,25-01-01,16:20,mufasa-the-lion-king/6546,Mufasa: The Lion King,Ayalon,R
YP,25-01-01,18:50,mufasa-the-lion-king/6546,Mufasa: The Lion King,Ayalon,R
YP,25-01-01,21:15,mufasa-the-lion-king/6546,Mufasa: The Lion King,Ayalon,R
YP,25-01-01,23:50,mufasa-the-lion-king/6546,Mufasa: The Lion King,Ayalon,R
YP,25-01-01,18:00,mufasa-the-lion-king/6546,Mufasa: The Lion King,Ayalon,3D
YP,25-01-01,20:30,mufasa-the-lion-king/6546,Mufasa: The Lion King,Ayalon,3D
YP,25-01-01,11:45,mufasa-the-lion-king/6546,Mufasa: The Lion King,Zichron Yaakov,3D
YP,25-01-01,14:20,mufasa-the-lion-king/6546,Mufasa: The Lion King,Zichron Yaakov,3D
YP,25-01-01,19:30,mufasa-the-lion-king/6546,Mufasa: The Lion King,Zichron Yaakov,VIP
YP,25-01-01,22:00,mufasa-the-lion-king/6546,Mufasa: The Lion King,Zichron Yaakov,VIP
YP,25-01-01,22:45,mufasa-the-lion-king/6546,Mufasa: The Lion King,Zichron Yaakov,VIP
YP,25-01-01,21:40,mufasa-the-lion-king/6546,Mufasa: The Lion King,Zichron Yaakov,R
YP,25-01-01,00:10,mufasa-the-lion-king/6546,Mufasa: The Lion King,Zichron Yaakov,R
YP,25-01-01,00:20,mufasa-the-lion-king/6546,Mufasa: The Lion King,Zichron Yaakov,R
YP,25-01-01,11:30,mufasa-the-lion-king/6546,Mufasa: The Lion King,Haifa,R
YP,25-01-01,12:00,mufasa-the-lion-king/6546,Mufasa: The Lion King,Haifa,R
YP,25-01-01,14:15,mufasa-the-lion-king/6546,Mufasa: The Lion King,Haifa,R
YP,25-01-01,16:45,mufasa-the-lion-king/6546,Mufasa: The Lion King,Haifa,R
YP,25-01-01,19:10,mufasa-the-lion-king/6546,Mufasa: The Lion King,Haifa,R
YP,25-01-01,20:30,mufasa-the-lion-king/6546,Mufasa: The Lion King,Haifa,R
YP,25-01-01,21:30,mufasa-the-lion-king/6546,Mufasa: The Lion King,Haifa,R
YP,25-01-01,23:00,mufasa-the-lion-king/6546,Mufasa: The Lion King,Haifa,R
YP,25-01-01,00:10,mufasa-the-lion-king/6546,Mufasa: The Lion King,Haifa,R
YP,25-01-01,17:00,mufasa-the-lion-king/6546,Mufasa: The Lion King,Haifa,VIP
YP,25-01-01,19:30,mufasa-the-lion-king/6546,Mufasa: The Lion King,Haifa,VIP
YP,25-01-01,21:10,mufasa-the-lion-king/6546,Mufasa: The Lion King,Haifa,VIP
YP,25-01-01,22:00,mufasa-the-lion-king/6546,Mufasa: The Lion King,Haifa,VIP
YP,25-01-01,22:40,mufasa-the-lion-king/6546,Mufasa: The Lion King,Haifa,VIP
YP,25-01-01,00:15,mufasa-the-lion-king/6546,Mufasa: The Lion King,Haifa,VIP
YP,25-01-01,19:20,mufasa-the-lion-king/6546,Mufasa: The Lion King,Haifa,3D
YP,25-01-01,21:50,mufasa-the-lion-king/6546,Mufasa: The Lion King,Haifa,3D
YP,25-01-01,00:15,mufasa-the-lion-king/6546,Mufasa: The Lion King,Haifa,3D
YP,25-01-01,11:00,mufasa-the-lion-king/6546,Mufasa: The Lion King,Jerusalem,IMAX 3D
YP,25-01-01,13:30,mufasa-the-lion-king/6546,Mufasa: The Lion King,Jerusalem,IMAX 3D
YP,25-01-01,16:00,mufasa-the-lion-king/6546,Mufasa: The Lion King,Jerusalem,IMAX 3D
YP,25-01-01,18:30,mufasa-the-lion-king/6546,Mufasa: The Lion King,Jerusalem,IMAX 3D
YP,25-01-01,11:10,mufasa-the-lion-king/6546,Mufasa: The Lion King,Jerusalem,R
YP,25-01-01,13:40,mufasa-the-lion-king/6546,Mufasa: The Lion King,Jerusalem,R
YP,25-01-01,16:10,mufasa-the-lion-king/6546,Mufasa: The Lion King,Jerusalem,R
YP,25-01-01,18:45,mufasa-the-lion-king/6546,Mufasa: The Lion King,Jerusalem,R
YP,25-01-01,20:15,mufasa-the-lion-king/6546,Mufasa: The Lion King,Jerusalem,R
YP,25-01-01,21:15,mufasa-the-lion-king/6546,Mufasa: The Lion King,Jerusalem,R
YP,25-01-01,23:00,mufasa-the-lion-king/6546,Mufasa: The Lion King,Jerusalem,R
YP,25-01-01,23:45,mufasa-the-lion-king/6546,Mufasa: The Lion King,Jerusalem,R
YP,25-01-01,18:30,mufasa-the-lion-king/6546,Mufasa: The Lion King,Jerusalem,3D
RH,25-01-01,11:00,mufasa-the-lion-king/6546,Mufasa: The Lion King,Givataim,R
RH,25-01-01,16:50,mufasa-the-lion-king/6546,Mufasa: The Lion King,Givataim,R
RH,25-01-01,19:25,mufasa-the-lion-king/6546,Mufasa: The Lion King,Givataim,R
RH,25-01-01,21:50,mufasa-the-lion-king/6546,Mufasa: The Lion King,Givataim,R
RH,25-01-01,11:00,mufasa-the-lion-king/6546,Mufasa: The Lion King,Tel Aviv,R
RH,25-01-01,14:10,mufasa-the-lion-king/6546,Mufasa: The Lion King,Tel Aviv,R
RH,25-01-01,16:40,mufasa-the-lion-king/6546,Mufasa: The Lion King,Tel Aviv,R
RH,25-01-01,19:10,mufasa-the-lion-king/6546,Mufasa: The Lion King,Tel Aviv,R
RH,25-01-01,21:40,mufasa-the-lion-king/6546,Mufasa: The Lion King,Tel Aviv,R
RH,25-01-01,11:00,mufasa-the-lion-king/6546,Mufasa: The Lion King,Kiryat Ono,R
RH,25-01-01,19:15,mufasa-the-lion-king/6546,Mufasa: The Lion King,Kiryat Ono,R
RH,25-01-01,21:50,mufasa-the-lion-king/6546,Mufasa: The Lion King,Kiryat Ono,R
HC,25-01-01,21:50,2814,Mufasa: The Lion King,Carmiel,R
HC,25-01-01,21:10,2814,Mufasa: The Lion King,Nahariya,R
HC,25-01-01,11:00,2814,Mufasa: The Lion King,Kiryat Bialik,R
HC,25-01-01,15:25,2814,Mufasa: The Lion King,Kiryat Bialik,R
HC,25-01-01,18:00,2814,Mufasa: The Lion King,Kiryat Bialik,R
HC,25-01-01,20:10,2814,Mufasa: The Lion King,Kiryat Bialik,R
HC,25-01-01,20:50,2814,Mufasa: The Lion King,Kiryat Bialik,R
HC,25-01-01,21:40,2814,Mufasa: The Lion King,Kiryat Bialik,R
HC,25-01-01,22:45,2814,Mufasa: The Lion King,Kiryat Bialik,R
HC,25-01-01,11:00,2814,Mufasa: The Lion King,Haifa,R
HC,25-01-01,11:50,2814,Mufasa: The Lion King,Haifa,R
HC,25-01-01,14:30,2814,Mufasa: The Lion King,Haifa,R
HC,25-01-01,17:10,2814,Mufasa: The Lion King,Haifa,R
HC,25-01-01,19:45,2814,Mufasa: The Lion King,Haifa,R
HC,25-01-01,20:40,2814,Mufasa: The Lion King,Haifa,R
HC,25-01-01,22:20,2814,Mufasa: The Lion King,Haifa,R
HC,25-01-01,10:50,2814,Mufasa: The Lion King,Kfar Saba,R
HC,25-01-01,21:00,2814,Mufasa: The Lion King,Kfar Saba,R
HC,25-01-01,22:00,2814,Mufasa: The Lion King,Kfar Saba,R
HC,25-01-01,11:30,2814,Mufasa: The Lion King,Petach Tikvah,R
HC,25-01-01,14:00,2814,Mufasa: The Lion King,Petach Tikvah,R
HC,25-01-01,19:50,2814,Mufasa: The Lion King,Petach Tikvah,R
HC,25-01-01,21:00,2814,Mufasa: The Lion King,Petach Tikvah,R
HC,25-01-01,11:45,2814,Mufasa: The Lion King,Modiin,R
HC,25-01-01,14:15,2814,Mufasa: The Lion King,Modiin,R
HC,25-01-01,20:30,2814,Mufasa: The Lion King,Modiin,R
HC,25-01-01,23:00,2814,Mufasa: The Lion King,Modiin,R
HC,25-01-01,18:20,2814,Mufasa: The Lion King,Rehovot,R
HC,25-01-01,20:50,2814,Mufasa: The Lion King,Rehovot,R
HC,25-01-01,21:40,2814,Mufasa: The Lion King,Rehovot,R
HC,25-01-01,18:00,2814,Mufasa: The Lion King,Ashdod,R
HC,25-01-01,20:15,2814,Mufasa: The Lion King,Ashdod,R
HC,25-01-01,11:30,2814,Mufasa: The Lion King,Ashkelon,R
HC,25-01-01,14:10,2814,Mufasa: The Lion King,Ashkelon,R
HC,25-01-01,16:45,2814,Mufasa: The Lion King,Ashkelon,R
HC,25-01-01,20:20,2814,Mufasa: The Lion King,Ashkelon,R
HC,25-01-01,21:30,2814,Mufasa: The Lion King,Ashkelon,R
CC,25-01-01,16:40,5135,Mufasa: The Lion King,Glilot,R
CC,25-01-01,18:30,5135,Mufasa: The Lion King,Glilot,R
CC,25-01-01,19:20,5135,Mufasa: The Lion King,Glilot,R
CC,25-01-01,20:30,5135,Mufasa: The Lion King,Glilot,R
CC,25-01-01,21:45,5135,Mufasa: The Lion King,Glilot,R
CC,25-01-01,23:10,5135,Mufasa: The Lion King,Glilot,R
CC,25-01-01,23:15,5135,Mufasa: The Lion King,Glilot,R
CC,25-01-01,23:50,5135,Mufasa: The Lion King,Glilot,R
CC,25-01-01,21:45,5135,Mufasa: The Lion King,Glilot,4DX
CC,25-01-01,13:00,5135,Mufasa: The Lion King,Rishon Letzion,R
CC,25-01-01,16:00,5135,Mufasa: The Lion King,Rishon Letzion,R
CC,25-01-01,18:45,5135,Mufasa: The Lion King,Rishon Letzion,R
CC,25-01-01,20:45,5135,Mufasa: The Lion King,Rishon Letzion,R
CC,25-01-01,21:30,5135,Mufasa: The Lion King,Rishon Letzion,R
CC,25-01-01,22:10,5135,Mufasa: The Lion King,Rishon Letzion,R
CC,25-01-01,23:10,5135,Mufasa: The Lion King,Rishon Letzion,R
CC,25-01-01,23:45,5135,Mufasa: The Lion King,Rishon Letzion,R
CC,25-01-01,14:00,5135,Mufasa: The Lion King,Jerusalem,R
CC,25-01-01,16:40,5135,Mufasa: The Lion King,Jerusalem,R
CC,25-01-01,17:30,5135,Mufasa: The Lion King,Jerusalem,R
CC,25-01-01,19:20,5135,Mufasa: The Lion King,Jerusalem,R
CC,25-01-01,20:15,5135,Mufasa: The Lion King,Jerusalem,R
CC,25-01-01,22:20,5135,Mufasa: The Lion King,Jerusalem,R
CC,25-01-01,23:10,5135,Mufasa: The Lion King,Jerusalem,R
CC,25-01-01,13:00,5135,Mufasa: The Lion King,Kfar Saba,R
CC,25-01-01,16:00,5135,Mufasa: The Lion King,Kfar Saba,R
CC,25-01-01,18:50,5135,Mufasa: The Lion King,Kfar Saba,R
CC,25-01-01,21:40,5135,Mufasa: The Lion King,Kfar Saba,R
CC,25-01-01,19:30,5135,Mufasa: The Lion King,Netanya,R
CC,25-01-01,23:00,5135,Mufasa: The Lion King,Netanya,R
CC,25-01-01,23:20,5135,Mufasa: The Lion King,Netanya,R
CC,25-01-01,10:30,5135,Mufasa: The Lion King,Netanya,Prime
CC,25-01-01,13:20,5135,Mufasa: The Lion King,Netanya,Prime
CC,25-01-01,16:00,5135,Mufasa: The Lion King,Netanya,Prime
CC,25-01-01,18:40,5135,Mufasa: The Lion King,Netanya,Prime
CC,25-01-01,21:10,5135,Mufasa: The Lion King,Netanya,Prime
CC,25-01-01,14:40,5135,Mufasa: The Lion King,Beer Sheva,R
CC,25-01-01,17:30,5135,Mufasa: The Lion King,Beer Sheva,R
CC,25-01-01,19:00,5135,Mufasa: The Lion King,Beer Sheva,R
CC,25-01-01,20:15,5135,Mufasa: The Lion King,Beer Sheva,R
CC,25-01-01,21:50,5135,Mufasa: The Lion King,Beer Sheva,R
CC,25-01-01,11:25,5135,Mufasa: The Lion King,Chadera,R
CC,25-01-01,13:50,5135,Mufasa: The Lion King,Chadera,R
CC,25-01-01,16:20,5135,Mufasa: The Lion King,Chadera,R
CC,25-01-01,18:45,5135,Mufasa: The Lion King,Chadera,R
CC,25-01-01,19:35,5135,Mufasa: The Lion King,Chadera,R
CC,25-01-01,21:20,5135,Mufasa: The Lion King,Chadera,R
CC,25-01-01,22:10,5135,Mufasa: The Lion King,Chadera,R
CC,25-01-01,23:50,5135,Mufasa: The Lion King,Chadera,R
CC,25-01-01,13:40,5135,Mufasa: The Lion King,Ashdod,R
CC,25-01-01,16:15,5135,Mufasa: The Lion King,Ashdod,R
CC,25-01-01,19:20,5135,Mufasa: The Lion King,Ashdod,R
CC,25-01-01,21:15,5135,Mufasa: The Lion King,Ashdod,R
CC,25-01-01,22:15,5135,Mufasa: The Lion King,Ashdod,R
YP,25-01-01,22:30,nosferatu/6643,Nosferatu,Rishon Letzion,R
YP,25-01-01,00:00,nosferatu/6643,Nosferatu,Rishon Letzion,R
YP,25-01-01,22:30,nosferatu/6643,Nosferatu,Ayalon,R
YP,25-01-01,00:30,nosferatu/6643,Nosferatu,Ayalon,R
YP,25-01-01,22:30,nosferatu/6643,Nosferatu,Beer Sheva,R
YP,25-01-01,00:00,nosferatu/6643,Nosferatu,Beer Sheva,R
YP,25-01-01,22:40,nosferatu/6643,Nosferatu,Zichron Yaakov,R
YP,25-01-01,00:15,nosferatu/6643,Nosferatu,Zichron Yaakov,R
YP,25-01-01,22:30,nosferatu/6643,Nosferatu,Haifa,R
YP,25-01-01,23:45,nosferatu/6643,Nosferatu,Haifa,R
YP,25-01-01,22:30,nosferatu/6643,Nosferatu,Jerusalem,R
YP,25-01-01,00:00,nosferatu/6643,Nosferatu,Jerusalem,R
HC,25-01-01,22:15,2900,Nosferatu,Carmiel,R
HC,25-01-01,22:30,2900,Nosferatu,Kiryat Bialik,R
HC,25-01-01,22:30,2900,Nosferatu,Kfar Saba,R
HC,25-01-01,22:20,2900,Nosferatu,Petach Tikvah,R
HC,25-01-01,21:40,2900,Nosferatu,Ashkelon,R
CC,25-01-01,22:30,5458,Nosferatu,Glilot,R
CC,25-01-01,22:45,5458,Nosferatu,Rishon Letzion,R
CC,25-01-01,22:40,5458,Nosferatu,Jerusalem,R
CC,25-01-01,23:40,5458,Nosferatu,Netanya,Prime
CC,25-01-01,22:30,5458,Nosferatu,Beer Sheva,R
YP,25-01-01,14:00,red-one/6642,Red One,Rishon Letzion,R
YP,25-01-01,16:30,red-one/6642,Red One,Rishon Letzion,R
YP,25-01-01,18:15,red-one/6642,Red One,Rishon Letzion,R
YP,25-01-01,00:30,red-one/6642,Red One,Rishon Letzion,R
YP,25-01-01,22:20,red-one/6642,Red One,Beer Sheva,VIP
YP,25-01-01,00:40,red-one/6642,Red One,Beer Sheva,R
YP,25-01-01,21:40,red-one/6642,Red One,Haifa,R
YP,25-01-01,23:30,red-one/6642,Red One,Haifa,R
YP,25-01-01,13:00,red-one/6642,Red One,Jerusalem,R
CC,25-01-01,22:10,5228,Red One,Glilot,R
CC,25-01-01,23:50,5228,Red One,Glilot,R
CC,25-01-01,21:40,5228,Red One,Rishon Letzion,R
CC,25-01-01,22:15,5228,Red One,Jerusalem,R
ML,25-01-01,14:55,61211,Sonic the Hedgehog 3,Carmiel,R
ML,25-01-01,17:15,61210,Sonic the Hedgehog 3,Carmiel,R
ML,25-01-01,19:30,61221,Sonic the Hedgehog 3,Carmiel,R
ML,25-01-01,21:50,61228,Sonic the Hedgehog 3,Carmiel,R
ML,25-01-01,16:20,57718,Sonic the Hedgehog 3,Haifa,R
ML,25-01-01,19:40,57714,Sonic the Hedgehog 3,Haifa,UPGRADE
ML,25-01-01,22:05,57723,Sonic the Hedgehog 3,Haifa,UPGRADE
YP,25-01-01,11:45,sonic-the-hedgehog-3/6785,Sonic the Hedgehog 3,Rishon Letzion,R
YP,25-01-01,14:15,sonic-the-hedgehog-3/6785,Sonic the Hedgehog 3,Rishon Letzion,R
YP,25-01-01,16:00,sonic-the-hedgehog-3/6785,Sonic the Hedgehog 3,Rishon Letzion,R
YP,25-01-01,16:50,sonic-the-hedgehog-3/6785,Sonic the Hedgehog 3,Rishon Letzion,R
YP,25-01-01,18:45,sonic-the-hedgehog-3/6785,Sonic the Hedgehog 3,Rishon Letzion,R
YP,25-01-01,19:30,sonic-the-hedgehog-3/6785,Sonic the Hedgehog 3,Rishon Letzion,R
YP,25-01-01,22:00,sonic-the-hedgehog-3/6785,Sonic the Hedgehog 3,Rishon Letzion,R
YP,25-01-01,00:30,sonic-the-hedgehog-3/6785,Sonic the Hedgehog 3,Rishon Letzion,R
YP,25-01-01,21:00,sonic-the-hedgehog-3/6785,Sonic the Hedgehog 3,Rishon Letzion,SCREENX
YP,25-01-01,23:30,sonic-the-hedgehog-3/6785,Sonic the Hedgehog 3,Rishon Letzion,SCREENX
YP,25-01-01,21:15,sonic-the-hedgehog-3/6785,Sonic the Hedgehog 3,Rishon Letzion,4DX
YP,25-01-01,23:45,sonic-the-hedgehog-3/6785,Sonic the Hedgehog 3,Rishon Letzion,4DX
YP,25-01-01,12:15,sonic-the-hedgehog-3/6785,Sonic the Hedgehog 3,Ayalon,R
YP,25-01-01,14:40,sonic-the-hedgehog-3/6785,Sonic the Hedgehog 3,Ayalon,R
YP,25-01-01,18:00,sonic-the-hedgehog-3/6785,Sonic the Hedgehog 3,Ayalon,R
YP,25-01-01,20:00,sonic-the-hedgehog-3/6785,Sonic the Hedgehog 3,Ayalon,R
YP,25-01-01,22:30,sonic-the-hedgehog-3/6785,Sonic the Hedgehog 3,Ayalon,R
YP,25-01-01,11:45,sonic-the-hedgehog-3/6785,Sonic the Hedgehog 3,Beer Sheva,R
YP,25-01-01,14:15,sonic-the-hedgehog-3/6785,Sonic the Hedgehog 3,Beer Sheva,R
YP,25-01-01,16:45,sonic-the-hedgehog-3/6785,Sonic the Hedgehog 3,Beer Sheva,R
YP,25-01-01,19:15,sonic-the-hedgehog-3/6785,Sonic the Hedgehog 3,Beer Sheva,R
YP,25-01-01,21:45,sonic-the-hedgehog-3/6785,Sonic the Hedgehog 3,Beer Sheva,R
YP,25-01-01,00:00,sonic-the-hedgehog-3/6785,Sonic the Hedgehog 3,Beer Sheva,R
YP,25-01-01,19:45,sonic-the-hedgehog-3/6785,Sonic the Hedgehog 3,Beer Sheva,VIP
YP,25-01-01,21:00,sonic-the-hedgehog-3/6785,Sonic the Hedgehog 3,Beer Sheva,SCREENX
YP,25-01-01,23:30,sonic-the-hedgehog-3/6785,Sonic the Hedgehog 3,Beer Sheva,SCREENX
YP,25-01-01,21:15,sonic-the-hedgehog-3/6785,Sonic the Hedgehog 3,Beer Sheva,4DX
YP,25-01-01,23:45,sonic-the-hedgehog-3/6785,Sonic the Hedgehog 3,Beer Sheva,4DX
YP,25-01-01,12:00,sonic-the-hedgehog-3/6785,Sonic the Hedgehog 3,Zichron Yaakov,R
YP,25-01-01,14:30,sonic-the-hedgehog-3/6785,Sonic the Hedgehog 3,Zichron Yaakov,R
YP,25-01-01,17:00,sonic-the-hedgehog-3/6785,Sonic the Hedgehog 3,Zichron Yaakov,R
YP,25-01-01,19:30,sonic-the-hedgehog-3/6785,Sonic the Hedgehog 3,Zichron Yaakov,R
YP,25-01-01,22:00,sonic-the-hedgehog-3/6785,Sonic the Hedgehog 3,Zichron Yaakov,R
YP,25-01-01,20:15,sonic-the-hedgehog-3/6785,Sonic the Hedgehog 3,Zichron Yaakov,VIP
YP,25-01-01,11:15,sonic-the-hedgehog-3/6785,Sonic the Hedgehog 3,Haifa,R
